2018-05-09 10:15  to 2018-05-09 10:30,0.074,,
2018-05-09 10:30  to 2018-05-09 10:45,0.206,,
2018-05-09 10:45  to 2018-05-09 11:00,0.254,,
2018-05-09 11:00  to 2018-05-09 11:15,0.254,,
2018-05-09 11:15  to 2018-05-09 11:30,0.142,,
2018-05-09 11:30  to 2018-05-09 11:45,0.265,,
2018-05-09 11:45  to 2018-05-09 12:00,0.453,,
2018-05-09 12:00  to 2018-05-09 12:15,0.310,,
2018-05-09 12:15  to 2018-05-09 12:30,0.243,,
2018-05-09 12:30  to 2018-05-09 12:45,0.417,,
2018-05-09 12:45  to 2018-05-09 13:00,0.411,,
2018-05-09 13:00  to 2018-05-09 13:15,0.333,,
2018-05-09 13:15  to 2018-05-09 13:30,0.185,,
2018-05-09 13:30  to 2018-05-09 13:45,0.294,,
2018-05-09 13:45  to 2018-05-09 14:00,0.339,,
2018-05-09 14:00  to 2018-05-09 14:15,0.369,,
2018-05-09 14:15  to 2018-05-09 14:30,0.182,,
2018-05-09 14:30  to 2018-05-09 14:45,0.299,,
2018-05-09 14:45  to 2018-05-09 15:00,0.313,,
2018-05-09 15:00  to 2018-05-09 15:15,0.236,,
2018-05-09 15:15  to 2018-05-09 15:30,0.138,,
2018-05-09 15:30  to 2018-05-09 15:45,0.170,,
2018-05-09 15:45  to 2018-05-09 16:00,0.039,,
2018-05-09 16:00  to 2018-05-09 16:15,0.052,,
2018-05-09 16:15  to 2018-05-09 16:30,0.039,,
2018-05-09 16:30  to 2018-05-09 16:45,0.044,,
2018-05-09 16:45  to 2018-05-09 17:00,0.026,,
2018-05-09 17:00  to 2018-05-09 17:15,0.004,,
2018-05-09 17:15  to 2018-05-09 17:30,0.000,,
2018-05-09 17:30  to 2018-05-09 17:45,0.004,,
2018-05-09 17:45  to 2018-05-09 18:00,0.000,,
2018-05-09 18:00  to 2018-05-09 18:15,0.000,,
2018-05-09 18:15  to 2018-05-09 18:30,0.000,,
2018-05-09 18:30  to 2018-05-09 18:45,0.000,,
2018-05-09 18:45  to 2018-05-09 19:00,0.000,,
2018-05-09 19:00  to 2018-05-09 19:15,0.000,,
2018-05-09 19:15  to 2018-05-09 19:30,0.000,,
2018-05-09 19:30  to 2018-05-09 19:45,0.000,,
2018-05-09 19:45  to 2018-05-09 20:00,0.000,,
2018-05-09 20:00  to 2018-05-09 20:15,0.000,,
2018-05-09 20:15  to 2018-05-09 20:30,0.000,,
2018-05-09 20:30  to 2018-05-09 20:45,0.000,,
2018-05-09 20:45  to 2018-05-09 21:00,0.000,,
2018-05-09 21:00  to 2018-05-09 21:15,0.000,,
2018-05-09 21:15  to 2018-05-09 21:30,0.000,,
2018-05-09 21:30  to 2018-05-09 21:45,0.000,,
2018-05-09 21:45  to 2018-05-09 22:00,0.000,,
2018-05-09 22:00  to 2018-05-09 22:15,0.000,,
2018-05-09 22:15  to 2018-05-09 22:30,0.000,,
2018-05-09 22:30  to 2018-05-09 22:45,0.000,,
2018-05-09 22:45  to 2018-05-09 23:00,0.000,,
2018-05-09 23:00  to 2018-05-09 23:15,0.000,,
2018-05-09 23:15  to 2018-05-09 23:30,0.000,,
2018-05-09 23:30  to 2018-05-09 23:45,0.000,,
2018-05-09 23:45  to 2018-05-10 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-10 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-10 00:00  to 2018-05-10 00:15,0.000,,
2018-05-10 00:15  to 2018-05-10 00:30,0.000,,
2018-05-10 00:30  to 2018-05-10 00:45,0.000,,
2018-05-10 00:45  to 2018-05-10 01:00,0.000,,
2018-05-10 01:00  to 2018-05-10 01:15,0.000,,
2018-05-10 01:15  to 2018-05-10 01:30,0.000,,
2018-05-10 01:30  to 2018-05-10 01:45,0.000,,
2018-05-10 01:45  to 2018-05-10 02:00,0.000,,
2018-05-10 02:00  to 2018-05-10 02:15,0.000,,
2018-05-10 02:15  to 2018-05-10 02:30,0.000,,
2018-05-10 02:30  to 2018-05-10 02:45,0.000,,
2018-05-10 02:45  to 2018-05-10 03:00,0.000,,
2018-05-10 03:00  to 2018-05-10 03:15,0.000,,
2018-05-10 03:15  to 2018-05-10 03:30,0.000,,
2018-05-10 03:30  to 2018-05-10 03:45,0.000,,
2018-05-10 03:45  to 2018-05-10 04:00,0.000,,
2018-05-10 04:00  to 2018-05-10 04:15,0.000,,
2018-05-10 04:15  to 2018-05-10 04:30,0.000,,
2018-05-10 04:30  to 2018-05-10 04:45,0.000,,
2018-05-10 04:45  to 2018-05-10 05:00,0.000,,
2018-05-10 05:00  to 2018-05-10 05:15,0.000,,
2018-05-10 05:15  to 2018-05-10 05:30,0.000,,
2018-05-10 05:30  to 2018-05-10 05:45,0.000,,
2018-05-10 05:45  to 2018-05-10 06:00,0.000,,
2018-05-10 06:00  to 2018-05-10 06:15,0.000,,
2018-05-10 06:15  to 2018-05-10 06:30,0.016,,
2018-05-10 06:30  to 2018-05-10 06:45,0.042,,
2018-05-10 06:45  to 2018-05-10 07:00,0.078,,
2018-05-10 07:00  to 2018-05-10 07:15,0.134,,
2018-05-10 07:15  to 2018-05-10 07:30,0.183,,
2018-05-10 07:30  to 2018-05-10 07:45,0.222,,
2018-05-10 07:45  to 2018-05-10 08:00,0.235,,
2018-05-10 08:00  to 2018-05-10 08:15,0.302,,
2018-05-10 08:15  to 2018-05-10 08:30,0.328,,
2018-05-10 08:30  to 2018-05-10 08:45,0.327,,
2018-05-10 08:45  to 2018-05-10 09:00,0.369,,
2018-05-10 09:00  to 2018-05-10 09:15,0.391,,
2018-05-10 09:15  to 2018-05-10 09:30,0.401,,
2018-05-10 09:30  to 2018-05-10 09:45,0.393,,
2018-05-10 09:45  to 2018-05-10 10:00,0.419,,
2018-05-10 10:00  to 2018-05-10 10:15,0.419,,
2018-05-10 10:15  to 2018-05-10 10:30,0.288,,
2018-05-10 10:30  to 2018-05-10 10:45,0.407,,
2018-05-10 10:45  to 2018-05-10 11:00,0.437,,
2018-05-10 11:00  to 2018-05-10 11:15,0.431,,
2018-05-10 11:15  to 2018-05-10 11:30,0.241,,
2018-05-10 11:30  to 2018-05-10 11:45,0.456,,
2018-05-10 11:45  to 2018-05-10 12:00,0.368,,
2018-05-10 12:00  to 2018-05-10 12:15,0.391,,
2018-05-10 12:15  to 2018-05-10 12:30,0.111,,
2018-05-10 12:30  to 2018-05-10 12:45,0.261,,
2018-05-10 12:45  to 2018-05-10 13:00,0.427,,
2018-05-10 13:00  to 2018-05-10 13:15,0.329,,
2018-05-10 13:15  to 2018-05-10 13:30,0.293,,
2018-05-10 13:30  to 2018-05-10 13:45,0.287,,
2018-05-10 13:45  to 2018-05-10 14:00,0.303,,
2018-05-10 14:00  to 2018-05-10 14:15,0.188,,
2018-05-10 14:15  to 2018-05-10 14:30,0.302,,
2018-05-10 14:30  to 2018-05-10 14:45,0.215,,
2018-05-10 14:45  to 2018-05-10 15:00,0.232,,
2018-05-10 15:00  to 2018-05-10 15:15,0.241,,
2018-05-10 15:15  to 2018-05-10 15:30,0.135,,
2018-05-10 15:30  to 2018-05-10 15:45,0.032,,
2018-05-10 15:45  to 2018-05-10 16:00,0.069,,
2018-05-10 16:00  to 2018-05-10 16:15,0.071,,
2018-05-10 16:15  to 2018-05-10 16:30,0.093,,
2018-05-10 16:30  to 2018-05-10 16:45,0.064,,
2018-05-10 16:45  to 2018-05-10 17:00,0.035,,
2018-05-10 17:00  to 2018-05-10 17:15,0.012,,
2018-05-10 17:15  to 2018-05-10 17:30,0.000,,
2018-05-10 17:30  to 2018-05-10 17:45,0.003,,
2018-05-10 17:45  to 2018-05-10 18:00,0.006,,
2018-05-10 18:00  to 2018-05-10 18:15,0.000,,
2018-05-10 18:15  to 2018-05-10 18:30,0.000,,
2018-05-10 18:30  to 2018-05-10 18:45,0.000,,
2018-05-10 18:45  to 2018-05-10 19:00,0.000,,
2018-05-10 19:00  to 2018-05-10 19:15,0.000,,
2018-05-10 19:15  to 2018-05-10 19:30,0.000,,
2018-05-10 19:30  to 2018-05-10 19:45,0.000,,
2018-05-10 19:45  to 2018-05-10 20:00,0.000,,
2018-05-10 20:00  to 2018-05-10 20:15,0.000,,
2018-05-10 20:15  to 2018-05-10 20:30,0.000,,
2018-05-10 20:30  to 2018-05-10 20:45,0.000,,
2018-05-10 20:45  to 2018-05-10 21:00,0.000,,
2018-05-10 21:00  to 2018-05-10 21:15,0.000,,
2018-05-10 21:15  to 2018-05-10 21:30,0.000,,
2018-05-10 21:30  to 2018-05-10 21:45,0.000,,
2018-05-10 21:45  to 2018-05-10 22:00,0.000,,
2018-05-10 22:00  to 2018-05-10 22:15,0.000,,
2018-05-10 22:15  to 2018-05-10 22:30,0.000,,
2018-05-10 22:30  to 2018-05-10 22:45,0.000,,
2018-05-10 22:45  to 2018-05-10 23:00,0.000,,
2018-05-10 23:00  to 2018-05-10 23:15,0.000,,
2018-05-10 23:15  to 2018-05-10 23:30,0.000,,
2018-05-10 23:30  to 2018-05-10 23:45,0.000,,
2018-05-10 23:45  to 2018-05-11 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-11 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-11 00:00  to 2018-05-11 00:15,0.000,,
2018-05-11 00:15  to 2018-05-11 00:30,0.000,,
2018-05-11 00:30  to 2018-05-11 00:45,0.000,,
2018-05-11 00:45  to 2018-05-11 01:00,0.000,,
2018-05-11 01:00  to 2018-05-11 01:15,0.000,,
2018-05-11 01:15  to 2018-05-11 01:30,0.000,,
2018-05-11 01:30  to 2018-05-11 01:45,0.000,,
2018-05-11 01:45  to 2018-05-11 02:00,0.000,,
2018-05-11 02:00  to 2018-05-11 02:15,0.000,,
2018-05-11 02:15  to 2018-05-11 02:30,0.000,,
2018-05-11 02:30  to 2018-05-11 02:45,0.000,,
2018-05-11 02:45  to 2018-05-11 03:00,0.000,,
2018-05-11 03:00  to 2018-05-11 03:15,0.000,,
2018-05-11 03:15  to 2018-05-11 03:30,0.000,,
2018-05-11 03:30  to 2018-05-11 03:45,0.000,,
2018-05-11 03:45  to 2018-05-11 04:00,0.000,,
2018-05-11 04:00  to 2018-05-11 04:15,0.000,,
2018-05-11 04:15  to 2018-05-11 04:30,0.000,,
2018-05-11 04:30  to 2018-05-11 04:45,0.000,,
2018-05-11 04:45  to 2018-05-11 05:00,0.000,,
2018-05-11 05:00  to 2018-05-11 05:15,0.000,,
2018-05-11 05:15  to 2018-05-11 05:30,0.000,,
2018-05-11 05:30  to 2018-05-11 05:45,0.000,,
2018-05-11 05:45  to 2018-05-11 06:00,0.000,,
2018-05-11 06:00  to 2018-05-11 06:15,0.000,,
2018-05-11 06:15  to 2018-05-11 06:30,0.000,,
2018-05-11 06:30  to 2018-05-11 06:45,0.000,,
2018-05-11 06:45  to 2018-05-11 07:00,0.000,,
2018-05-11 07:00  to 2018-05-11 07:15,0.020,,
2018-05-11 07:15  to 2018-05-11 07:30,0.013,,
2018-05-11 07:30  to 2018-05-11 07:45,0.010,,
2018-05-11 07:45  to 2018-05-11 08:00,0.000,,
2018-05-11 08:00  to 2018-05-11 08:15,0.000,,
2018-05-11 08:15  to 2018-05-11 08:30,0.000,,
2018-05-11 08:30  to 2018-05-11 08:45,0.000,,
2018-05-11 08:45  to 2018-05-11 09:00,0.000,,
2018-05-11 09:00  to 2018-05-11 09:15,0.000,,
2018-05-11 09:15  to 2018-05-11 09:30,0.002,,
2018-05-11 09:30  to 2018-05-11 09:45,0.014,,
2018-05-11 09:45  to 2018-05-11 10:00,0.002,,
2018-05-11 10:00  to 2018-05-11 10:15,0.000,,
2018-05-11 10:15  to 2018-05-11 10:30,0.001,,
2018-05-11 10:30  to 2018-05-11 10:45,0.000,,
2018-05-11 10:45  to 2018-05-11 11:00,0.000,,
2018-05-11 11:00  to 2018-05-11 11:15,0.000,,
2018-05-11 11:15  to 2018-05-11 11:30,0.000,,
2018-05-11 11:30  to 2018-05-11 11:45,0.000,,
2018-05-11 11:45  to 2018-05-11 12:00,0.000,,
2018-05-11 12:00  to 2018-05-11 12:15,0.000,,
2018-05-11 12:15  to 2018-05-11 12:30,0.000,,
2018-05-11 12:30  to 2018-05-11 12:45,0.006,,
2018-05-11 12:45  to 2018-05-11 13:00,0.000,,
2018-05-11 13:00  to 2018-05-11 13:15,0.026,,
2018-05-11 13:15  to 2018-05-11 13:30,0.004,,
2018-05-11 13:30  to 2018-05-11 13:45,0.006,,
2018-05-11 13:45  to 2018-05-11 14:00,0.020,,
2018-05-11 14:00  to 2018-05-11 14:15,0.026,,
2018-05-11 14:15  to 2018-05-11 14:30,0.000,,
2018-05-11 14:30  to 2018-05-11 14:45,0.019,,
2018-05-11 14:45  to 2018-05-11 15:00,0.009,,
2018-05-11 15:00  to 2018-05-11 15:15,0.009,,
2018-05-11 15:15  to 2018-05-11 15:30,0.000,,
2018-05-11 15:30  to 2018-05-11 15:45,0.000,,
2018-05-11 15:45  to 2018-05-11 16:00,0.000,,
2018-05-11 16:00  to 2018-05-11 16:15,0.001,,
2018-05-11 16:15  to 2018-05-11 16:30,0.000,,
2018-05-11 16:30  to 2018-05-11 16:45,0.000,,
2018-05-11 16:45  to 2018-05-11 17:00,0.000,,
2018-05-11 17:00  to 2018-05-11 17:15,0.000,,
2018-05-11 17:15  to 2018-05-11 17:30,0.000,,
2018-05-11 17:30  to 2018-05-11 17:45,0.000,,
2018-05-11 17:45  to 2018-05-11 18:00,0.000,,
2018-05-11 18:00  to 2018-05-11 18:15,0.000,,
2018-05-11 18:15  to 2018-05-11 18:30,0.000,,
2018-05-11 18:30  to 2018-05-11 18:45,0.000,,
2018-05-11 18:45  to 2018-05-11 19:00,0.000,,
2018-05-11 19:00  to 2018-05-11 19:15,0.000,,
2018-05-11 19:15  to 2018-05-11 19:30,0.000,,
2018-05-11 19:30  to 2018-05-11 19:45,0.000,,
2018-05-11 19:45  to 2018-05-11 20:00,0.000,,
2018-05-11 20:00  to 2018-05-11 20:15,0.000,,
2018-05-11 20:15  to 2018-05-11 20:30,0.000,,
2018-05-11 20:30  to 2018-05-11 20:45,0.000,,
2018-05-11 20:45  to 2018-05-11 21:00,0.000,,
2018-05-11 21:00  to 2018-05-11 21:15,0.000,,
2018-05-11 21:15  to 2018-05-11 21:30,0.000,,
2018-05-11 21:30  to 2018-05-11 21:45,0.000,,
2018-05-11 21:45  to 2018-05-11 22:00,0.000,,
2018-05-11 22:00  to 2018-05-11 22:15,0.000,,
2018-05-11 22:15  to 2018-05-11 22:30,0.000,,
2018-05-11 22:30  to 2018-05-11 22:45,0.000,,
2018-05-11 22:45  to 2018-05-11 23:00,0.000,,
2018-05-11 23:00  to 2018-05-11 23:15,0.000,,
2018-05-11 23:15  to 2018-05-11 23:30,0.000,,
2018-05-11 23:30  to 2018-05-11 23:45,0.000,,
2018-05-11 23:45  to 2018-05-12 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-12 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-12 00:00  to 2018-05-12 00:15,0.000,,
2018-05-12 00:15  to 2018-05-12 00:30,0.000,,
2018-05-12 00:30  to 2018-05-12 00:45,0.000,,
2018-05-12 00:45  to 2018-05-12 01:00,0.000,,
2018-05-12 01:00  to 2018-05-12 01:15,0.000,,
2018-05-12 01:15  to 2018-05-12 01:30,0.000,,
2018-05-12 01:30  to 2018-05-12 01:45,0.000,,
2018-05-12 01:45  to 2018-05-12 02:00,0.000,,
2018-05-12 02:00  to 2018-05-12 02:15,0.000,,
2018-05-12 02:15  to 2018-05-12 02:30,0.000,,
2018-05-12 02:30  to 2018-05-12 02:45,0.000,,
2018-05-12 02:45  to 2018-05-12 03:00,0.000,,
2018-05-12 03:00  to 2018-05-12 03:15,0.000,,
2018-05-12 03:15  to 2018-05-12 03:30,0.000,,
2018-05-12 03:30  to 2018-05-12 03:45,0.000,,
2018-05-12 03:45  to 2018-05-12 04:00,0.000,,
2018-05-12 04:00  to 2018-05-12 04:15,0.000,,
2018-05-12 04:15  to 2018-05-12 04:30,0.000,,
2018-05-12 04:30  to 2018-05-12 04:45,0.000,,
2018-05-12 04:45  to 2018-05-12 05:00,0.000,,
2018-05-12 05:00  to 2018-05-12 05:15,0.000,,
2018-05-12 05:15  to 2018-05-12 05:30,0.000,,
2018-05-12 05:30  to 2018-05-12 05:45,0.000,,
2018-05-12 05:45  to 2018-05-12 06:00,0.000,,
2018-05-12 06:00  to 2018-05-12 06:15,0.000,,
2018-05-12 06:15  to 2018-05-12 06:30,0.000,,
2018-05-12 06:30  to 2018-05-12 06:45,0.000,,
2018-05-12 06:45  to 2018-05-12 07:00,0.000,,
2018-05-12 07:00  to 2018-05-12 07:15,0.000,,
2018-05-12 07:15  to 2018-05-12 07:30,0.000,,
2018-05-12 07:30  to 2018-05-12 07:45,0.000,,
2018-05-12 07:45  to 2018-05-12 08:00,0.000,,
2018-05-12 08:00  to 2018-05-12 08:15,0.000,,
2018-05-12 08:15  to 2018-05-12 08:30,0.000,,
2018-05-12 08:30  to 2018-05-12 08:45,0.000,,
2018-05-12 08:45  to 2018-05-12 09:00,0.000,,
2018-05-12 09:00  to 2018-05-12 09:15,0.015,,
2018-05-12 09:15  to 2018-05-12 09:30,0.074,,
2018-05-12 09:30  to 2018-05-12 09:45,0.083,,
2018-05-12 09:45  to 2018-05-12 10:00,0.063,,
2018-05-12 10:00  to 2018-05-12 10:15,0.056,,
2018-05-12 10:15  to 2018-05-12 10:30,0.005,,
2018-05-12 10:30  to 2018-05-12 10:45,0.059,,
2018-05-12 10:45  to 2018-05-12 11:00,0.032,,
2018-05-12 11:00  to 2018-05-12 11:15,0.022,,
2018-05-12 11:15  to 2018-05-12 11:30,0.004,,
2018-05-12 11:30  to 2018-05-12 11:45,0.000,,
2018-05-12 11:45  to 2018-05-12 12:00,0.000,,
2018-05-12 12:00  to 2018-05-12 12:15,0.000,,
2018-05-12 12:15  to 2018-05-12 12:30,0.000,,
2018-05-12 12:30  to 2018-05-12 12:45,0.046,,
2018-05-12 12:45  to 2018-05-12 13:00,0.154,,
2018-05-12 13:00  to 2018-05-12 13:15,0.121,,
2018-05-12 13:15  to 2018-05-12 13:30,0.000,,
2018-05-12 13:30  to 2018-05-12 13:45,0.006,,
2018-05-12 13:45  to 2018-05-12 14:00,0.052,,
2018-05-12 14:00  to 2018-05-12 14:15,0.072,,
2018-05-12 14:15  to 2018-05-12 14:30,0.026,,
2018-05-12 14:30  to 2018-05-12 14:45,0.006,,
2018-05-12 14:45  to 2018-05-12 15:00,0.041,,
2018-05-12 15:00  to 2018-05-12 15:15,0.020,,
2018-05-12 15:15  to 2018-05-12 15:30,0.010,,
2018-05-12 15:30  to 2018-05-12 15:45,0.000,,
2018-05-12 15:45  to 2018-05-12 16:00,0.000,,
2018-05-12 16:00  to 2018-05-12 16:15,0.000,,
2018-05-12 16:15  to 2018-05-12 16:30,0.000,,
2018-05-12 16:30  to 2018-05-12 16:45,0.000,,
2018-05-12 16:45  to 2018-05-12 17:00,0.011,,
2018-05-12 17:00  to 2018-05-12 17:15,0.012,,
2018-05-12 17:15  to 2018-05-12 17:30,0.000,,
2018-05-12 17:30  to 2018-05-12 17:45,0.000,,
2018-05-12 17:45  to 2018-05-12 18:00,0.000,,
2018-05-12 18:00  to 2018-05-12 18:15,0.000,,
2018-05-12 18:15  to 2018-05-12 18:30,0.000,,
2018-05-12 18:30  to 2018-05-12 18:45,0.000,,
2018-05-12 18:45  to 2018-05-12 19:00,0.000,,
2018-05-12 19:00  to 2018-05-12 19:15,0.000,,
2018-05-12 19:15  to 2018-05-12 19:30,0.000,,
2018-05-12 19:30  to 2018-05-12 19:45,0.000,,
2018-05-12 19:45  to 2018-05-12 20:00,0.000,,
2018-05-12 20:00  to 2018-05-12 20:15,0.000,,
2018-05-12 20:15  to 2018-05-12 20:30,0.000,,
2018-05-12 20:30  to 2018-05-12 20:45,0.000,,
2018-05-12 20:45  to 2018-05-12 21:00,0.000,,
2018-05-12 21:00  to 2018-05-12 21:15,0.000,,
2018-05-12 21:15  to 2018-05-12 21:30,0.000,,
2018-05-12 21:30  to 2018-05-12 21:45,0.000,,
2018-05-12 21:45  to 2018-05-12 22:00,0.000,,
2018-05-12 22:00  to 2018-05-12 22:15,0.000,,
2018-05-12 22:15  to 2018-05-12 22:30,0.000,,
2018-05-12 22:30  to 2018-05-12 22:45,0.000,,
2018-05-12 22:45  to 2018-05-12 23:00,0.000,,
2018-05-12 23:00  to 2018-05-12 23:15,0.000,,
2018-05-12 23:15  to 2018-05-12 23:30,0.000,,
2018-05-12 23:30  to 2018-05-12 23:45,0.000,,
2018-05-12 23:45  to 2018-05-13 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-13 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-13 00:00  to 2018-05-13 00:15,0.000,,
2018-05-13 00:15  to 2018-05-13 00:30,0.000,,
2018-05-13 00:30  to 2018-05-13 00:45,0.000,,
2018-05-13 00:45  to 2018-05-13 01:00,0.000,,
2018-05-13 01:00  to 2018-05-13 01:15,0.000,,
2018-05-13 01:15  to 2018-05-13 01:30,0.000,,
2018-05-13 01:30  to 2018-05-13 01:45,0.000,,
2018-05-13 01:45  to 2018-05-13 02:00,0.000,,
2018-05-13 02:00  to 2018-05-13 02:15,0.000,,
2018-05-13 02:15  to 2018-05-13 02:30,0.000,,
2018-05-13 02:30  to 2018-05-13 02:45,0.000,,
2018-05-13 02:45  to 2018-05-13 03:00,0.000,,
2018-05-13 03:00  to 2018-05-13 03:15,0.000,,
2018-05-13 03:15  to 2018-05-13 03:30,0.000,,
2018-05-13 03:30  to 2018-05-13 03:45,0.000,,
2018-05-13 03:45  to 2018-05-13 04:00,0.000,,
2018-05-13 04:00  to 2018-05-13 04:15,0.000,,
2018-05-13 04:15  to 2018-05-13 04:30,0.000,,
2018-05-13 04:30  to 2018-05-13 04:45,0.000,,
2018-05-13 04:45  to 2018-05-13 05:00,0.000,,
2018-05-13 05:00  to 2018-05-13 05:15,0.000,,
2018-05-13 05:15  to 2018-05-13 05:30,0.000,,
2018-05-13 05:30  to 2018-05-13 05:45,0.000,,
2018-05-13 05:45  to 2018-05-13 06:00,0.000,,
2018-05-13 06:00  to 2018-05-13 06:15,0.000,,
2018-05-13 06:15  to 2018-05-13 06:30,0.000,,
2018-05-13 06:30  to 2018-05-13 06:45,0.000,,
2018-05-13 06:45  to 2018-05-13 07:00,0.000,,
2018-05-13 07:00  to 2018-05-13 07:15,0.000,,
2018-05-13 07:15  to 2018-05-13 07:30,0.000,,
2018-05-13 07:30  to 2018-05-13 07:45,0.000,,
2018-05-13 07:45  to 2018-05-13 08:00,0.000,,
2018-05-13 08:00  to 2018-05-13 08:15,0.000,,
2018-05-13 08:15  to 2018-05-13 08:30,0.005,,
2018-05-13 08:30  to 2018-05-13 08:45,0.019,,
2018-05-13 08:45  to 2018-05-13 09:00,0.021,,
2018-05-13 09:00  to 2018-05-13 09:15,0.057,,
2018-05-13 09:15  to 2018-05-13 09:30,0.087,,
2018-05-13 09:30  to 2018-05-13 09:45,0.095,,
2018-05-13 09:45  to 2018-05-13 10:00,0.112,,
2018-05-13 10:00  to 2018-05-13 10:15,0.061,,
2018-05-13 10:15  to 2018-05-13 10:30,0.001,,
2018-05-13 10:30  to 2018-05-13 10:45,0.014,,
2018-05-13 10:45  to 2018-05-13 11:00,0.000,,
2018-05-13 11:00  to 2018-05-13 11:15,0.000,,
2018-05-13 11:15  to 2018-05-13 11:30,0.000,,
2018-05-13 11:30  to 2018-05-13 11:45,0.000,,
2018-05-13 11:45  to 2018-05-13 12:00,0.095,,
2018-05-13 12:00  to 2018-05-13 12:15,0.046,,
2018-05-13 12:15  to 2018-05-13 12:30,0.000,,
2018-05-13 12:30  to 2018-05-13 12:45,0.003,,
2018-05-13 12:45  to 2018-05-13 13:00,0.049,,
2018-05-13 13:00  to 2018-05-13 13:15,0.049,,
2018-05-13 13:15  to 2018-05-13 13:30,0.022,,
2018-05-13 13:30  to 2018-05-13 13:45,0.055,,
2018-05-13 13:45  to 2018-05-13 14:00,0.013,,
2018-05-13 14:00  to 2018-05-13 14:15,0.012,,
2018-05-13 14:15  to 2018-05-13 14:30,0.000,,
2018-05-13 14:30  to 2018-05-13 14:45,0.032,,
2018-05-13 14:45  to 2018-05-13 15:00,0.018,,
2018-05-13 15:00  to 2018-05-13 15:15,0.040,,
2018-05-13 15:15  to 2018-05-13 15:30,0.056,,
2018-05-13 15:30  to 2018-05-13 15:45,0.033,,
2018-05-13 15:45  to 2018-05-13 16:00,0.043,,
2018-05-13 16:00  to 2018-05-13 16:15,0.047,,
2018-05-13 16:15  to 2018-05-13 16:30,0.002,,
2018-05-13 16:30  to 2018-05-13 16:45,0.000,,
2018-05-13 16:45  to 2018-05-13 17:00,0.000,,
2018-05-13 17:00  to 2018-05-13 17:15,0.000,,
2018-05-13 17:15  to 2018-05-13 17:30,0.000,,
2018-05-13 17:30  to 2018-05-13 17:45,0.000,,
2018-05-13 17:45  to 2018-05-13 18:00,0.000,,
2018-05-13 18:00  to 2018-05-13 18:15,0.000,,
2018-05-13 18:15  to 2018-05-13 18:30,0.000,,
2018-05-13 18:30  to 2018-05-13 18:45,0.000,,
2018-05-13 18:45  to 2018-05-13 19:00,0.000,,
2018-05-13 19:00  to 2018-05-13 19:15,0.000,,
2018-05-13 19:15  to 2018-05-13 19:30,0.000,,
2018-05-13 19:30  to 2018-05-13 19:45,0.000,,
2018-05-13 19:45  to 2018-05-13 20:00,0.000,,
2018-05-13 20:00  to 2018-05-13 20:15,0.000,,
2018-05-13 20:15  to 2018-05-13 20:30,0.000,,
2018-05-13 20:30  to 2018-05-13 20:45,0.000,,
2018-05-13 20:45  to 2018-05-13 21:00,0.000,,
2018-05-13 21:00  to 2018-05-13 21:15,0.000,,
2018-05-13 21:15  to 2018-05-13 21:30,0.000,,
2018-05-13 21:30  to 2018-05-13 21:45,0.000,,
2018-05-13 21:45  to 2018-05-13 22:00,0.000,,
2018-05-13 22:00  to 2018-05-13 22:15,0.000,,
2018-05-13 22:15  to 2018-05-13 22:30,0.000,,
2018-05-13 22:30  to 2018-05-13 22:45,0.000,,
2018-05-13 22:45  to 2018-05-13 23:00,0.000,,
2018-05-13 23:00  to 2018-05-13 23:15,0.000,,
2018-05-13 23:15  to 2018-05-13 23:30,0.000,,
2018-05-13 23:30  to 2018-05-13 23:45,0.000,,
2018-05-13 23:45  to 2018-05-14 00:00,0.000,,
