2018-12-03 09:30  to 2018-12-03 09:45,0.000,,
2018-12-03 09:45  to 2018-12-03 10:00,0.000,,
2018-12-03 10:00  to 2018-12-03 10:15,0.000,,
2018-12-03 10:15  to 2018-12-03 10:30,0.000,,
2018-12-03 10:30  to 2018-12-03 10:45,0.000,,
2018-12-03 10:45  to 2018-12-03 11:00,0.000,,
2018-12-03 11:00  to 2018-12-03 11:15,0.000,,
2018-12-03 11:15  to 2018-12-03 11:30,0.000,,
2018-12-03 11:30  to 2018-12-03 11:45,0.000,,
2018-12-03 11:45  to 2018-12-03 12:00,0.000,,
2018-12-03 12:00  to 2018-12-03 12:15,0.000,,
2018-12-03 12:15  to 2018-12-03 12:30,0.000,,
2018-12-03 12:30  to 2018-12-03 12:45,0.000,,
2018-12-03 12:45  to 2018-12-03 13:00,0.000,,
2018-12-03 13:00  to 2018-12-03 13:15,0.000,,
2018-12-03 13:15  to 2018-12-03 13:30,0.000,,
2018-12-03 13:30  to 2018-12-03 13:45,0.000,,
2018-12-03 13:45  to 2018-12-03 14:00,0.000,,
2018-12-03 14:00  to 2018-12-03 14:15,0.000,,
2018-12-03 14:15  to 2018-12-03 14:30,0.000,,
2018-12-03 14:30  to 2018-12-03 14:45,0.000,,
2018-12-03 14:45  to 2018-12-03 15:00,0.000,,
2018-12-03 15:00  to 2018-12-03 15:15,0.000,,
2018-12-03 15:15  to 2018-12-03 15:30,0.000,,
2018-12-03 15:30  to 2018-12-03 15:45,0.000,,
2018-12-03 15:45  to 2018-12-03 16:00,0.000,,
2018-12-03 16:00  to 2018-12-03 16:15,0.000,,
2018-12-03 16:15  to 2018-12-03 16:30,0.000,,
2018-12-03 16:30  to 2018-12-03 16:45,0.000,,
2018-12-03 16:45  to 2018-12-03 17:00,0.000,,
2018-12-03 17:00  to 2018-12-03 17:15,0.000,,
2018-12-03 17:15  to 2018-12-03 17:30,0.000,,
2018-12-03 17:30  to 2018-12-03 17:45,0.000,,
2018-12-03 17:45  to 2018-12-03 18:00,0.000,,
2018-12-03 18:00  to 2018-12-03 18:15,0.000,,
2018-12-03 18:15  to 2018-12-03 18:30,0.000,,
2018-12-03 18:30  to 2018-12-03 18:45,0.000,,
2018-12-03 18:45  to 2018-12-03 19:00,0.000,,
2018-12-03 19:00  to 2018-12-03 19:15,0.000,,
2018-12-03 19:15  to 2018-12-03 19:30,0.000,,
2018-12-03 19:30  to 2018-12-03 19:45,0.000,,
2018-12-03 19:45  to 2018-12-03 20:00,0.000,,
2018-12-03 20:00  to 2018-12-03 20:15,0.000,,
2018-12-03 20:15  to 2018-12-03 20:30,0.000,,
2018-12-03 20:30  to 2018-12-03 20:45,0.000,,
2018-12-03 20:45  to 2018-12-03 21:00,0.000,,
2018-12-03 21:00  to 2018-12-03 21:15,0.000,,
2018-12-03 21:15  to 2018-12-03 21:30,0.000,,
2018-12-03 21:30  to 2018-12-03 21:45,0.000,,
2018-12-03 21:45  to 2018-12-03 22:00,0.000,,
2018-12-03 22:00  to 2018-12-03 22:15,0.000,,
2018-12-03 22:15  to 2018-12-03 22:30,0.000,,
2018-12-03 22:30  to 2018-12-03 22:45,0.000,,
2018-12-03 22:45  to 2018-12-03 23:00,0.000,,
2018-12-03 23:00  to 2018-12-03 23:15,0.000,,
2018-12-03 23:15  to 2018-12-03 23:30,0.000,,
2018-12-03 23:30  to 2018-12-03 23:45,0.000,,
2018-12-03 23:45  to 2018-12-04 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-12-04 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-12-04 00:00  to 2018-12-04 00:15,0.000,,
2018-12-04 00:15  to 2018-12-04 00:30,0.000,,
2018-12-04 00:30  to 2018-12-04 00:45,0.000,,
2018-12-04 00:45  to 2018-12-04 01:00,0.000,,
2018-12-04 01:00  to 2018-12-04 01:15,0.000,,
2018-12-04 01:15  to 2018-12-04 01:30,0.000,,
2018-12-04 01:30  to 2018-12-04 01:45,0.000,,
2018-12-04 01:45  to 2018-12-04 02:00,0.000,,
2018-12-04 02:00  to 2018-12-04 02:15,0.000,,
2018-12-04 02:15  to 2018-12-04 02:30,0.000,,
2018-12-04 02:30  to 2018-12-04 02:45,0.000,,
2018-12-04 02:45  to 2018-12-04 03:00,0.000,,
2018-12-04 03:00  to 2018-12-04 03:15,0.000,,
2018-12-04 03:15  to 2018-12-04 03:30,0.000,,
2018-12-04 03:30  to 2018-12-04 03:45,0.000,,
2018-12-04 03:45  to 2018-12-04 04:00,0.000,,
2018-12-04 04:00  to 2018-12-04 04:15,0.000,,
2018-12-04 04:15  to 2018-12-04 04:30,0.000,,
2018-12-04 04:30  to 2018-12-04 04:45,0.000,,
2018-12-04 04:45  to 2018-12-04 05:00,0.000,,
2018-12-04 05:00  to 2018-12-04 05:15,0.000,,
2018-12-04 05:15  to 2018-12-04 05:30,0.000,,
2018-12-04 05:30  to 2018-12-04 05:45,0.000,,
2018-12-04 05:45  to 2018-12-04 06:00,0.000,,
2018-12-04 06:00  to 2018-12-04 06:15,0.000,,
2018-12-04 06:15  to 2018-12-04 06:30,0.000,,
2018-12-04 06:30  to 2018-12-04 06:45,0.000,,
2018-12-04 06:45  to 2018-12-04 07:00,0.000,,
2018-12-04 07:00  to 2018-12-04 07:15,0.000,,
2018-12-04 07:15  to 2018-12-04 07:30,0.000,,
2018-12-04 07:30  to 2018-12-04 07:45,0.000,,
2018-12-04 07:45  to 2018-12-04 08:00,0.000,,
2018-12-04 08:00  to 2018-12-04 08:15,0.000,,
2018-12-04 08:15  to 2018-12-04 08:30,0.000,,
2018-12-04 08:30  to 2018-12-04 08:45,0.000,,
2018-12-04 08:45  to 2018-12-04 09:00,0.000,,
2018-12-04 09:00  to 2018-12-04 09:15,0.000,,
2018-12-04 09:15  to 2018-12-04 09:30,0.000,,
2018-12-04 09:30  to 2018-12-04 09:45,0.000,,
2018-12-04 09:45  to 2018-12-04 10:00,0.000,,
2018-12-04 10:00  to 2018-12-04 10:15,0.000,,
2018-12-04 10:15  to 2018-12-04 10:30,0.000,,
2018-12-04 10:30  to 2018-12-04 10:45,0.000,,
2018-12-04 10:45  to 2018-12-04 11:00,0.000,,
2018-12-04 11:00  to 2018-12-04 11:15,0.000,,
2018-12-04 11:15  to 2018-12-04 11:30,0.000,,
2018-12-04 11:30  to 2018-12-04 11:45,0.000,,
2018-12-04 11:45  to 2018-12-04 12:00,0.000,,
2018-12-04 12:00  to 2018-12-04 12:15,0.000,,
2018-12-04 12:15  to 2018-12-04 12:30,0.000,,
2018-12-04 12:30  to 2018-12-04 12:45,0.000,,
2018-12-04 12:45  to 2018-12-04 13:00,0.000,,
2018-12-04 13:00  to 2018-12-04 13:15,0.000,,
2018-12-04 13:15  to 2018-12-04 13:30,0.000,,
2018-12-04 13:30  to 2018-12-04 13:45,0.000,,
2018-12-04 13:45  to 2018-12-04 14:00,0.000,,
2018-12-04 14:00  to 2018-12-04 14:15,0.000,,
2018-12-04 14:15  to 2018-12-04 14:30,0.000,,
2018-12-04 14:30  to 2018-12-04 14:45,0.000,,
2018-12-04 14:45  to 2018-12-04 15:00,0.000,,
2018-12-04 15:00  to 2018-12-04 15:15,0.000,,
2018-12-04 15:15  to 2018-12-04 15:30,0.000,,
2018-12-04 15:30  to 2018-12-04 15:45,0.000,,
2018-12-04 15:45  to 2018-12-04 16:00,0.000,,
2018-12-04 16:00  to 2018-12-04 16:15,0.000,,
2018-12-04 16:15  to 2018-12-04 16:30,0.000,,
2018-12-04 16:30  to 2018-12-04 16:45,0.000,,
2018-12-04 16:45  to 2018-12-04 17:00,0.000,,
2018-12-04 17:00  to 2018-12-04 17:15,0.000,,
2018-12-04 17:15  to 2018-12-04 17:30,0.000,,
2018-12-04 17:30  to 2018-12-04 17:45,0.000,,
2018-12-04 17:45  to 2018-12-04 18:00,0.000,,
2018-12-04 18:00  to 2018-12-04 18:15,0.000,,
2018-12-04 18:15  to 2018-12-04 18:30,0.000,,
2018-12-04 18:30  to 2018-12-04 18:45,0.000,,
2018-12-04 18:45  to 2018-12-04 19:00,0.000,,
2018-12-04 19:00  to 2018-12-04 19:15,0.000,,
2018-12-04 19:15  to 2018-12-04 19:30,0.000,,
2018-12-04 19:30  to 2018-12-04 19:45,0.000,,
2018-12-04 19:45  to 2018-12-04 20:00,0.000,,
2018-12-04 20:00  to 2018-12-04 20:15,0.000,,
2018-12-04 20:15  to 2018-12-04 20:30,0.000,,
2018-12-04 20:30  to 2018-12-04 20:45,0.000,,
2018-12-04 20:45  to 2018-12-04 21:00,0.000,,
2018-12-04 21:00  to 2018-12-04 21:15,0.000,,
2018-12-04 21:15  to 2018-12-04 21:30,0.000,,
2018-12-04 21:30  to 2018-12-04 21:45,0.000,,
2018-12-04 21:45  to 2018-12-04 22:00,0.000,,
2018-12-04 22:00  to 2018-12-04 22:15,0.000,,
2018-12-04 22:15  to 2018-12-04 22:30,0.000,,
2018-12-04 22:30  to 2018-12-04 22:45,0.000,,
2018-12-04 22:45  to 2018-12-04 23:00,0.000,,
2018-12-04 23:00  to 2018-12-04 23:15,0.000,,
2018-12-04 23:15  to 2018-12-04 23:30,0.000,,
2018-12-04 23:30  to 2018-12-04 23:45,0.000,,
2018-12-04 23:45  to 2018-12-05 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-12-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-12-05 00:00  to 2018-12-05 00:15,0.000,,
2018-12-05 00:15  to 2018-12-05 00:30,0.000,,
2018-12-05 00:30  to 2018-12-05 00:45,0.000,,
2018-12-05 00:45  to 2018-12-05 01:00,0.000,,
2018-12-05 01:00  to 2018-12-05 01:15,0.000,,
2018-12-05 01:15  to 2018-12-05 01:30,0.000,,
2018-12-05 01:30  to 2018-12-05 01:45,0.000,,
2018-12-05 01:45  to 2018-12-05 02:00,0.000,,
2018-12-05 02:00  to 2018-12-05 02:15,0.000,,
2018-12-05 02:15  to 2018-12-05 02:30,0.000,,
2018-12-05 02:30  to 2018-12-05 02:45,0.000,,
2018-12-05 02:45  to 2018-12-05 03:00,0.000,,
2018-12-05 03:00  to 2018-12-05 03:15,0.000,,
2018-12-05 03:15  to 2018-12-05 03:30,0.000,,
2018-12-05 03:30  to 2018-12-05 03:45,0.000,,
2018-12-05 03:45  to 2018-12-05 04:00,0.000,,
2018-12-05 04:00  to 2018-12-05 04:15,0.000,,
2018-12-05 04:15  to 2018-12-05 04:30,0.000,,
2018-12-05 04:30  to 2018-12-05 04:45,0.000,,
2018-12-05 04:45  to 2018-12-05 05:00,0.000,,
2018-12-05 05:00  to 2018-12-05 05:15,0.000,,
2018-12-05 05:15  to 2018-12-05 05:30,0.000,,
2018-12-05 05:30  to 2018-12-05 05:45,0.000,,
2018-12-05 05:45  to 2018-12-05 06:00,0.000,,
2018-12-05 06:00  to 2018-12-05 06:15,0.000,,
2018-12-05 06:15  to 2018-12-05 06:30,0.000,,
2018-12-05 06:30  to 2018-12-05 06:45,0.000,,
2018-12-05 06:45  to 2018-12-05 07:00,0.000,,
2018-12-05 07:00  to 2018-12-05 07:15,0.000,,
2018-12-05 07:15  to 2018-12-05 07:30,0.000,,
2018-12-05 07:30  to 2018-12-05 07:45,0.000,,
2018-12-05 07:45  to 2018-12-05 08:00,0.000,,
2018-12-05 08:00  to 2018-12-05 08:15,0.000,,
2018-12-05 08:15  to 2018-12-05 08:30,0.000,,
2018-12-05 08:30  to 2018-12-05 08:45,0.000,,
2018-12-05 08:45  to 2018-12-05 09:00,0.002,,
2018-12-05 09:00  to 2018-12-05 09:15,0.000,,
2018-12-05 09:15  to 2018-12-05 09:30,0.000,,
2018-12-05 09:30  to 2018-12-05 09:45,0.000,,
2018-12-05 09:45  to 2018-12-05 10:00,0.036,,
2018-12-05 10:00  to 2018-12-05 10:15,0.279,,
2018-12-05 10:15  to 2018-12-05 10:30,0.266,,
2018-12-05 10:30  to 2018-12-05 10:45,0.367,,
2018-12-05 10:45  to 2018-12-05 11:00,0.375,,
2018-12-05 11:00  to 2018-12-05 11:15,0.355,,
2018-12-05 11:15  to 2018-12-05 11:30,0.379,,
2018-12-05 11:30  to 2018-12-05 11:45,0.388,,
2018-12-05 11:45  to 2018-12-05 12:00,0.384,,
2018-12-05 12:00  to 2018-12-05 12:15,0.383,,
2018-12-05 12:15  to 2018-12-05 12:30,0.201,,
2018-12-05 12:30  to 2018-12-05 12:45,0.202,,
2018-12-05 12:45  to 2018-12-05 13:00,0.163,,
2018-12-05 13:00  to 2018-12-05 13:15,0.076,,
2018-12-05 13:15  to 2018-12-05 13:30,0.038,,
2018-12-05 13:30  to 2018-12-05 13:45,0.072,,
2018-12-05 13:45  to 2018-12-05 14:00,0.147,,
2018-12-05 14:00  to 2018-12-05 14:15,0.171,,
2018-12-05 14:15  to 2018-12-05 14:30,0.150,,
2018-12-05 14:30  to 2018-12-05 14:45,0.085,,
2018-12-05 14:45  to 2018-12-05 15:00,0.035,,
2018-12-05 15:00  to 2018-12-05 15:15,0.000,,
2018-12-05 15:15  to 2018-12-05 15:30,0.002,,
2018-12-05 15:30  to 2018-12-05 15:45,0.012,,
2018-12-05 15:45  to 2018-12-05 16:00,0.000,,
2018-12-05 16:00  to 2018-12-05 16:15,0.000,,
2018-12-05 16:15  to 2018-12-05 16:30,0.000,,
2018-12-05 16:30  to 2018-12-05 16:45,0.000,,
2018-12-05 16:45  to 2018-12-05 17:00,0.000,,
2018-12-05 17:00  to 2018-12-05 17:15,0.000,,
2018-12-05 17:15  to 2018-12-05 17:30,0.000,,
2018-12-05 17:30  to 2018-12-05 17:45,0.000,,
2018-12-05 17:45  to 2018-12-05 18:00,0.000,,
2018-12-05 18:00  to 2018-12-05 18:15,0.000,,
2018-12-05 18:15  to 2018-12-05 18:30,0.000,,
2018-12-05 18:30  to 2018-12-05 18:45,0.000,,
2018-12-05 18:45  to 2018-12-05 19:00,0.000,,
2018-12-05 19:00  to 2018-12-05 19:15,0.000,,
2018-12-05 19:15  to 2018-12-05 19:30,0.000,,
2018-12-05 19:30  to 2018-12-05 19:45,0.000,,
2018-12-05 19:45  to 2018-12-05 20:00,0.000,,
2018-12-05 20:00  to 2018-12-05 20:15,0.000,,
2018-12-05 20:15  to 2018-12-05 20:30,0.000,,
2018-12-05 20:30  to 2018-12-05 20:45,0.000,,
2018-12-05 20:45  to 2018-12-05 21:00,0.000,,
2018-12-05 21:00  to 2018-12-05 21:15,0.000,,
2018-12-05 21:15  to 2018-12-05 21:30,0.000,,
2018-12-05 21:30  to 2018-12-05 21:45,0.000,,
2018-12-05 21:45  to 2018-12-05 22:00,0.000,,
2018-12-05 22:00  to 2018-12-05 22:15,0.000,,
2018-12-05 22:15  to 2018-12-05 22:30,0.000,,
2018-12-05 22:30  to 2018-12-05 22:45,0.000,,
2018-12-05 22:45  to 2018-12-05 23:00,0.000,,
2018-12-05 23:00  to 2018-12-05 23:15,0.000,,
2018-12-05 23:15  to 2018-12-05 23:30,0.000,,
2018-12-05 23:30  to 2018-12-05 23:45,0.000,,
2018-12-05 23:45  to 2018-12-06 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-12-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-12-06 00:00  to 2018-12-06 00:15,0.000,,
2018-12-06 00:15  to 2018-12-06 00:30,0.000,,
2018-12-06 00:30  to 2018-12-06 00:45,0.000,,
2018-12-06 00:45  to 2018-12-06 01:00,0.000,,
2018-12-06 01:00  to 2018-12-06 01:15,0.000,,
2018-12-06 01:15  to 2018-12-06 01:30,0.000,,
2018-12-06 01:30  to 2018-12-06 01:45,0.000,,
2018-12-06 01:45  to 2018-12-06 02:00,0.000,,
2018-12-06 02:00  to 2018-12-06 02:15,0.000,,
2018-12-06 02:15  to 2018-12-06 02:30,0.000,,
2018-12-06 02:30  to 2018-12-06 02:45,0.000,,
2018-12-06 02:45  to 2018-12-06 03:00,0.000,,
2018-12-06 03:00  to 2018-12-06 03:15,0.000,,
2018-12-06 03:15  to 2018-12-06 03:30,0.000,,
2018-12-06 03:30  to 2018-12-06 03:45,0.000,,
2018-12-06 03:45  to 2018-12-06 04:00,0.000,,
2018-12-06 04:00  to 2018-12-06 04:15,0.000,,
2018-12-06 04:15  to 2018-12-06 04:30,0.000,,
2018-12-06 04:30  to 2018-12-06 04:45,0.000,,
2018-12-06 04:45  to 2018-12-06 05:00,0.000,,
2018-12-06 05:00  to 2018-12-06 05:15,0.000,,
2018-12-06 05:15  to 2018-12-06 05:30,0.000,,
2018-12-06 05:30  to 2018-12-06 05:45,0.000,,
2018-12-06 05:45  to 2018-12-06 06:00,0.000,,
2018-12-06 06:00  to 2018-12-06 06:15,0.000,,
2018-12-06 06:15  to 2018-12-06 06:30,0.000,,
2018-12-06 06:30  to 2018-12-06 06:45,0.000,,
2018-12-06 06:45  to 2018-12-06 07:00,0.000,,
2018-12-06 07:00  to 2018-12-06 07:15,0.000,,
2018-12-06 07:15  to 2018-12-06 07:30,0.000,,
2018-12-06 07:30  to 2018-12-06 07:45,0.000,,
2018-12-06 07:45  to 2018-12-06 08:00,0.000,,
2018-12-06 08:00  to 2018-12-06 08:15,0.000,,
2018-12-06 08:15  to 2018-12-06 08:30,0.000,,
2018-12-06 08:30  to 2018-12-06 08:45,0.000,,
2018-12-06 08:45  to 2018-12-06 09:00,0.000,,
2018-12-06 09:00  to 2018-12-06 09:15,0.193,,
2018-12-06 09:15  to 2018-12-06 09:30,0.289,,
2018-12-06 09:30  to 2018-12-06 09:45,0.321,,
2018-12-06 09:45  to 2018-12-06 10:00,0.352,,
2018-12-06 10:00  to 2018-12-06 10:15,0.374,,
2018-12-06 10:15  to 2018-12-06 10:30,0.386,,
2018-12-06 10:30  to 2018-12-06 10:45,0.381,,
2018-12-06 10:45  to 2018-12-06 11:00,0.411,,
2018-12-06 11:00  to 2018-12-06 11:15,0.414,,
2018-12-06 11:15  to 2018-12-06 11:30,0.389,,
2018-12-06 11:30  to 2018-12-06 11:45,0.390,,
2018-12-06 11:45  to 2018-12-06 12:00,0.391,,
2018-12-06 12:00  to 2018-12-06 12:15,0.386,,
2018-12-06 12:15  to 2018-12-06 12:30,0.377,,
2018-12-06 12:30  to 2018-12-06 12:45,0.346,,
2018-12-06 12:45  to 2018-12-06 13:00,0.368,,
2018-12-06 13:00  to 2018-12-06 13:15,0.362,,
2018-12-06 13:15  to 2018-12-06 13:30,0.347,,
2018-12-06 13:30  to 2018-12-06 13:45,0.324,,
2018-12-06 13:45  to 2018-12-06 14:00,0.281,,
2018-12-06 14:00  to 2018-12-06 14:15,0.265,,
2018-12-06 14:15  to 2018-12-06 14:30,0.205,,
2018-12-06 14:30  to 2018-12-06 14:45,0.006,,
2018-12-06 14:45  to 2018-12-06 15:00,0.000,,
2018-12-06 15:00  to 2018-12-06 15:15,0.079,,
2018-12-06 15:15  to 2018-12-06 15:30,0.076,,
2018-12-06 15:30  to 2018-12-06 15:45,0.017,,
2018-12-06 15:45  to 2018-12-06 16:00,0.004,,
2018-12-06 16:00  to 2018-12-06 16:15,0.000,,
2018-12-06 16:15  to 2018-12-06 16:30,0.000,,
2018-12-06 16:30  to 2018-12-06 16:45,0.000,,
2018-12-06 16:45  to 2018-12-06 17:00,0.000,,
2018-12-06 17:00  to 2018-12-06 17:15,0.000,,
2018-12-06 17:15  to 2018-12-06 17:30,0.000,,
2018-12-06 17:30  to 2018-12-06 17:45,0.000,,
2018-12-06 17:45  to 2018-12-06 18:00,0.000,,
2018-12-06 18:00  to 2018-12-06 18:15,0.000,,
2018-12-06 18:15  to 2018-12-06 18:30,0.000,,
2018-12-06 18:30  to 2018-12-06 18:45,0.000,,
2018-12-06 18:45  to 2018-12-06 19:00,0.000,,
2018-12-06 19:00  to 2018-12-06 19:15,0.000,,
2018-12-06 19:15  to 2018-12-06 19:30,0.000,,
2018-12-06 19:30  to 2018-12-06 19:45,0.000,,
2018-12-06 19:45  to 2018-12-06 20:00,0.000,,
2018-12-06 20:00  to 2018-12-06 20:15,0.000,,
2018-12-06 20:15  to 2018-12-06 20:30,0.000,,
2018-12-06 20:30  to 2018-12-06 20:45,0.000,,
2018-12-06 20:45  to 2018-12-06 21:00,0.000,,
2018-12-06 21:00  to 2018-12-06 21:15,0.000,,
2018-12-06 21:15  to 2018-12-06 21:30,0.000,,
2018-12-06 21:30  to 2018-12-06 21:45,0.000,,
2018-12-06 21:45  to 2018-12-06 22:00,0.000,,
2018-12-06 22:00  to 2018-12-06 22:15,0.000,,
2018-12-06 22:15  to 2018-12-06 22:30,0.000,,
2018-12-06 22:30  to 2018-12-06 22:45,0.000,,
2018-12-06 22:45  to 2018-12-06 23:00,0.000,,
2018-12-06 23:00  to 2018-12-06 23:15,0.000,,
2018-12-06 23:15  to 2018-12-06 23:30,0.000,,
2018-12-06 23:30  to 2018-12-06 23:45,0.000,,
2018-12-06 23:45  to 2018-12-07 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-12-07 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-12-07 00:00  to 2018-12-07 00:15,0.000,,
2018-12-07 00:15  to 2018-12-07 00:30,0.000,,
2018-12-07 00:30  to 2018-12-07 00:45,0.000,,
2018-12-07 00:45  to 2018-12-07 01:00,0.000,,
2018-12-07 01:00  to 2018-12-07 01:15,0.000,,
2018-12-07 01:15  to 2018-12-07 01:30,0.000,,
2018-12-07 01:30  to 2018-12-07 01:45,0.000,,
2018-12-07 01:45  to 2018-12-07 02:00,0.000,,
2018-12-07 02:00  to 2018-12-07 02:15,0.000,,
2018-12-07 02:15  to 2018-12-07 02:30,0.000,,
2018-12-07 02:30  to 2018-12-07 02:45,0.000,,
2018-12-07 02:45  to 2018-12-07 03:00,0.000,,
2018-12-07 03:00  to 2018-12-07 03:15,0.000,,
2018-12-07 03:15  to 2018-12-07 03:30,0.000,,
2018-12-07 03:30  to 2018-12-07 03:45,0.000,,
2018-12-07 03:45  to 2018-12-07 04:00,0.000,,
2018-12-07 04:00  to 2018-12-07 04:15,0.000,,
2018-12-07 04:15  to 2018-12-07 04:30,0.000,,
2018-12-07 04:30  to 2018-12-07 04:45,0.000,,
2018-12-07 04:45  to 2018-12-07 05:00,0.000,,
2018-12-07 05:00  to 2018-12-07 05:15,0.000,,
2018-12-07 05:15  to 2018-12-07 05:30,0.000,,
2018-12-07 05:30  to 2018-12-07 05:45,0.000,,
2018-12-07 05:45  to 2018-12-07 06:00,0.000,,
2018-12-07 06:00  to 2018-12-07 06:15,0.000,,
2018-12-07 06:15  to 2018-12-07 06:30,0.000,,
2018-12-07 06:30  to 2018-12-07 06:45,0.000,,
2018-12-07 06:45  to 2018-12-07 07:00,0.000,,
2018-12-07 07:00  to 2018-12-07 07:15,0.000,,
2018-12-07 07:15  to 2018-12-07 07:30,0.000,,
2018-12-07 07:30  to 2018-12-07 07:45,0.000,,
2018-12-07 07:45  to 2018-12-07 08:00,0.000,,
2018-12-07 08:00  to 2018-12-07 08:15,0.002,,
2018-12-07 08:15  to 2018-12-07 08:30,0.084,,
2018-12-07 08:30  to 2018-12-07 08:45,0.174,,
2018-12-07 08:45  to 2018-12-07 09:00,0.048,,
2018-12-07 09:00  to 2018-12-07 09:15,0.168,,
2018-12-07 09:15  to 2018-12-07 09:30,0.128,,
2018-12-07 09:30  to 2018-12-07 09:45,0.060,,
2018-12-07 09:45  to 2018-12-07 10:00,0.040,,
2018-12-07 10:00  to 2018-12-07 10:15,0.041,,
2018-12-07 10:15  to 2018-12-07 10:30,0.008,,
2018-12-07 10:30  to 2018-12-07 10:45,0.085,,
2018-12-07 10:45  to 2018-12-07 11:00,0.162,,
2018-12-07 11:00  to 2018-12-07 11:15,0.252,,
2018-12-07 11:15  to 2018-12-07 11:30,0.366,,
2018-12-07 11:30  to 2018-12-07 11:45,0.402,,
2018-12-07 11:45  to 2018-12-07 12:00,0.232,,
2018-12-07 12:00  to 2018-12-07 12:15,0.286,,
2018-12-07 12:15  to 2018-12-07 12:30,0.385,,
2018-12-07 12:30  to 2018-12-07 12:45,0.372,,
2018-12-07 12:45  to 2018-12-07 13:00,0.336,,
2018-12-07 13:00  to 2018-12-07 13:15,0.350,,
2018-12-07 13:15  to 2018-12-07 13:30,0.338,,
2018-12-07 13:30  to 2018-12-07 13:45,0.316,,
2018-12-07 13:45  to 2018-12-07 14:00,0.282,,
2018-12-07 14:00  to 2018-12-07 14:15,0.170,,
2018-12-07 14:15  to 2018-12-07 14:30,0.027,,
2018-12-07 14:30  to 2018-12-07 14:45,0.010,,
2018-12-07 14:45  to 2018-12-07 15:00,0.001,,
2018-12-07 15:00  to 2018-12-07 15:15,0.000,,
2018-12-07 15:15  to 2018-12-07 15:30,0.000,,
2018-12-07 15:30  to 2018-12-07 15:45,0.000,,
2018-12-07 15:45  to 2018-12-07 16:00,0.000,,
2018-12-07 16:00  to 2018-12-07 16:15,0.000,,
2018-12-07 16:15  to 2018-12-07 16:30,0.000,,
