2018-04-30 10:45  to 2018-04-30 11:00,0.053,,
2018-04-30 11:00  to 2018-04-30 11:15,0.060,,
2018-04-30 11:15  to 2018-04-30 11:30,0.106,,
2018-04-30 11:30  to 2018-04-30 11:45,0.149,,
2018-04-30 11:45  to 2018-04-30 12:00,0.053,,
2018-04-30 12:00  to 2018-04-30 12:15,0.088,,
2018-04-30 12:15  to 2018-04-30 12:30,0.025,,
2018-04-30 12:30  to 2018-04-30 12:45,0.044,,
2018-04-30 12:45  to 2018-04-30 13:00,0.025,,
2018-04-30 13:00  to 2018-04-30 13:15,0.043,,
2018-04-30 13:15  to 2018-04-30 13:30,0.029,,
2018-04-30 13:30  to 2018-04-30 13:45,0.024,,
2018-04-30 13:45  to 2018-04-30 14:00,0.024,,
2018-04-30 14:00  to 2018-04-30 14:15,0.041,,
2018-04-30 14:15  to 2018-04-30 14:30,0.054,,
2018-04-30 14:30  to 2018-04-30 14:45,0.031,,
2018-04-30 14:45  to 2018-04-30 15:00,0.032,,
2018-04-30 15:00  to 2018-04-30 15:15,0.011,,
2018-04-30 15:15  to 2018-04-30 15:30,0.000,,
2018-04-30 15:30  to 2018-04-30 15:45,0.000,,
2018-04-30 15:45  to 2018-04-30 16:00,0.001,,
2018-04-30 16:00  to 2018-04-30 16:15,0.000,,
2018-04-30 16:15  to 2018-04-30 16:30,0.000,,
2018-04-30 16:30  to 2018-04-30 16:45,0.004,,
2018-04-30 16:45  to 2018-04-30 17:00,0.175,,
2018-04-30 17:00  to 2018-04-30 17:15,0.166,,
2018-04-30 17:15  to 2018-04-30 17:30,0.107,,
2018-04-30 17:30  to 2018-04-30 17:45,0.114,,
2018-04-30 17:45  to 2018-04-30 18:00,0.144,,
2018-04-30 18:00  to 2018-04-30 18:15,0.128,,
2018-04-30 18:15  to 2018-04-30 18:30,0.162,,
2018-04-30 18:30  to 2018-04-30 18:45,0.094,,
2018-04-30 18:45  to 2018-04-30 19:00,0.045,,
2018-04-30 19:00  to 2018-04-30 19:15,0.023,,
2018-04-30 19:15  to 2018-04-30 19:30,0.024,,
2018-04-30 19:30  to 2018-04-30 19:45,0.024,,
2018-04-30 19:45  to 2018-04-30 20:00,0.088,,
2018-04-30 20:00  to 2018-04-30 20:15,0.084,,
2018-04-30 20:15  to 2018-04-30 20:30,0.083,,
2018-04-30 20:30  to 2018-04-30 20:45,0.130,,
2018-04-30 20:45  to 2018-04-30 21:00,0.093,,
2018-04-30 21:00  to 2018-04-30 21:15,0.078,,
2018-04-30 21:15  to 2018-04-30 21:30,0.064,,
2018-04-30 21:30  to 2018-04-30 21:45,0.186,,
2018-04-30 21:45  to 2018-04-30 22:00,0.364,,
2018-04-30 22:00  to 2018-04-30 22:15,0.356,,
2018-04-30 22:15  to 2018-04-30 22:30,0.299,,
2018-04-30 22:30  to 2018-04-30 22:45,0.148,,
2018-04-30 22:45  to 2018-04-30 23:00,0.125,,
2018-04-30 23:00  to 2018-04-30 23:15,0.129,,
2018-04-30 23:15  to 2018-04-30 23:30,0.087,,
2018-04-30 23:30  to 2018-04-30 23:45,0.049,,
2018-04-30 23:45  to 2018-05-01 00:00,0.028,,

========================================
Interval Blockdata for period starting:, 2018-05-01 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-05-01 00:00  to 2018-05-01 00:15,0.028,,
2018-05-01 00:15  to 2018-05-01 00:30,0.030,,
2018-05-01 00:30  to 2018-05-01 00:45,0.073,,
2018-05-01 00:45  to 2018-05-01 01:00,0.094,,
2018-05-01 01:00  to 2018-05-01 01:15,0.121,,
2018-05-01 01:15  to 2018-05-01 01:30,0.077,,
2018-05-01 01:30  to 2018-05-01 01:45,0.074,,
2018-05-01 01:45  to 2018-05-01 02:00,0.049,,
2018-05-01 02:00  to 2018-05-01 02:15,0.026,,
2018-05-01 02:15  to 2018-05-01 02:30,0.027,,
2018-05-01 02:30  to 2018-05-01 02:45,0.047,,
2018-05-01 02:45  to 2018-05-01 03:00,0.027,,
2018-05-01 03:00  to 2018-05-01 03:15,0.051,,
2018-05-01 03:15  to 2018-05-01 03:30,0.026,,
2018-05-01 03:30  to 2018-05-01 03:45,0.021,,
2018-05-01 03:45  to 2018-05-01 04:00,0.023,,
2018-05-01 04:00  to 2018-05-01 04:15,0.052,,
2018-05-01 04:15  to 2018-05-01 04:30,0.035,,
2018-05-01 04:30  to 2018-05-01 04:45,0.026,,
2018-05-01 04:45  to 2018-05-01 05:00,0.029,,
2018-05-01 05:00  to 2018-05-01 05:15,0.062,,
2018-05-01 05:15  to 2018-05-01 05:30,0.105,,
2018-05-01 05:30  to 2018-05-01 05:45,0.063,,
2018-05-01 05:45  to 2018-05-01 06:00,0.035,,
2018-05-01 06:00  to 2018-05-01 06:15,0.062,,
2018-05-01 06:15  to 2018-05-01 06:30,0.072,,
2018-05-01 06:30  to 2018-05-01 06:45,0.015,,
2018-05-01 06:45  to 2018-05-01 07:00,0.060,,
2018-05-01 07:00  to 2018-05-01 07:15,0.205,,
2018-05-01 07:15  to 2018-05-01 07:30,0.070,,
2018-05-01 07:30  to 2018-05-01 07:45,0.008,,
2018-05-01 07:45  to 2018-05-01 08:00,0.000,,
2018-05-01 08:00  to 2018-05-01 08:15,0.000,,
2018-05-01 08:15  to 2018-05-01 08:30,0.000,,
2018-05-01 08:30  to 2018-05-01 08:45,0.000,,
2018-05-01 08:45  to 2018-05-01 09:00,0.053,,
2018-05-01 09:00  to 2018-05-01 09:15,0.092,,
2018-05-01 09:15  to 2018-05-01 09:30,0.001,,
2018-05-01 09:30  to 2018-05-01 09:45,0.015,,
2018-05-01 09:45  to 2018-05-01 10:00,0.032,,
2018-05-01 10:00  to 2018-05-01 10:15,0.044,,
2018-05-01 10:15  to 2018-05-01 10:30,0.136,,
2018-05-01 10:30  to 2018-05-01 10:45,0.010,,
2018-05-01 10:45  to 2018-05-01 11:00,0.004,,
2018-05-01 11:00  to 2018-05-01 11:15,0.000,,
2018-05-01 11:15  to 2018-05-01 11:30,0.044,,
2018-05-01 11:30  to 2018-05-01 11:45,0.012,,
2018-05-01 11:45  to 2018-05-01 12:00,0.000,,
2018-05-01 12:00  to 2018-05-01 12:15,0.000,,
2018-05-01 12:15  to 2018-05-01 12:30,0.051,,
2018-05-01 12:30  to 2018-05-01 12:45,0.055,,
2018-05-01 12:45  to 2018-05-01 13:00,0.000,,
2018-05-01 13:00  to 2018-05-01 13:15,0.000,,
2018-05-01 13:15  to 2018-05-01 13:30,0.000,,
2018-05-01 13:30  to 2018-05-01 13:45,0.000,,
2018-05-01 13:45  to 2018-05-01 14:00,0.002,,
2018-05-01 14:00  to 2018-05-01 14:15,0.000,,
2018-05-01 14:15  to 2018-05-01 14:30,0.000,,
2018-05-01 14:30  to 2018-05-01 14:45,0.000,,
2018-05-01 14:45  to 2018-05-01 15:00,0.000,,
2018-05-01 15:00  to 2018-05-01 15:15,0.405,,
2018-05-01 15:15  to 2018-05-01 15:30,0.252,,
2018-05-01 15:30  to 2018-05-01 15:45,0.034,,
2018-05-01 15:45  to 2018-05-01 16:00,0.000,,
2018-05-01 16:00  to 2018-05-01 16:15,0.000,,
2018-05-01 16:15  to 2018-05-01 16:30,0.000,,
2018-05-01 16:30  to 2018-05-01 16:45,0.000,,
2018-05-01 16:45  to 2018-05-01 17:00,0.000,,
2018-05-01 17:00  to 2018-05-01 17:15,0.000,,
2018-05-01 17:15  to 2018-05-01 17:30,0.006,,
2018-05-01 17:30  to 2018-05-01 17:45,0.012,,
2018-05-01 17:45  to 2018-05-01 18:00,0.003,,
2018-05-01 18:00  to 2018-05-01 18:15,0.020,,
2018-05-01 18:15  to 2018-05-01 18:30,0.112,,
2018-05-01 18:30  to 2018-05-01 18:45,0.127,,
2018-05-01 18:45  to 2018-05-01 19:00,0.123,,
2018-05-01 19:00  to 2018-05-01 19:15,0.128,,
2018-05-01 19:15  to 2018-05-01 19:30,0.147,,
2018-05-01 19:30  to 2018-05-01 19:45,0.178,,
2018-05-01 19:45  to 2018-05-01 20:00,0.127,,
2018-05-01 20:00  to 2018-05-01 20:15,0.072,,
2018-05-01 20:15  to 2018-05-01 20:30,0.081,,
2018-05-01 20:30  to 2018-05-01 20:45,0.103,,
2018-05-01 20:45  to 2018-05-01 21:00,0.078,,
2018-05-01 21:00  to 2018-05-01 21:15,0.059,,
2018-05-01 21:15  to 2018-05-01 21:30,0.049,,
2018-05-01 21:30  to 2018-05-01 21:45,0.067,,
2018-05-01 21:45  to 2018-05-01 22:00,0.037,,
2018-05-01 22:00  to 2018-05-01 22:15,0.036,,
2018-05-01 22:15  to 2018-05-01 22:30,0.041,,
2018-05-01 22:30  to 2018-05-01 22:45,0.066,,
2018-05-01 22:45  to 2018-05-01 23:00,0.038,,
2018-05-01 23:00  to 2018-05-01 23:15,0.032,,
2018-05-01 23:15  to 2018-05-01 23:30,0.033,,
2018-05-01 23:30  to 2018-05-01 23:45,0.055,,
2018-05-01 23:45  to 2018-05-02 00:00,0.042,,

========================================
Interval Blockdata for period starting:, 2018-05-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-05-02 00:00  to 2018-05-02 00:15,0.035,,
2018-05-02 00:15  to 2018-05-02 00:30,0.055,,
2018-05-02 00:30  to 2018-05-02 00:45,0.068,,
2018-05-02 00:45  to 2018-05-02 01:00,0.070,,
2018-05-02 01:00  to 2018-05-02 01:15,0.051,,
2018-05-02 01:15  to 2018-05-02 01:30,0.050,,
2018-05-02 01:30  to 2018-05-02 01:45,0.048,,
2018-05-02 01:45  to 2018-05-02 02:00,0.058,,
2018-05-02 02:00  to 2018-05-02 02:15,0.033,,
2018-05-02 02:15  to 2018-05-02 02:30,0.029,,
2018-05-02 02:30  to 2018-05-02 02:45,0.030,,
2018-05-02 02:45  to 2018-05-02 03:00,0.052,,
2018-05-02 03:00  to 2018-05-02 03:15,0.045,,
2018-05-02 03:15  to 2018-05-02 03:30,0.028,,
2018-05-02 03:30  to 2018-05-02 03:45,0.024,,
2018-05-02 03:45  to 2018-05-02 04:00,0.032,,
2018-05-02 04:00  to 2018-05-02 04:15,0.058,,
2018-05-02 04:15  to 2018-05-02 04:30,0.076,,
2018-05-02 04:30  to 2018-05-02 04:45,0.090,,
2018-05-02 04:45  to 2018-05-02 05:00,0.059,,
2018-05-02 05:00  to 2018-05-02 05:15,0.062,,
2018-05-02 05:15  to 2018-05-02 05:30,0.076,,
2018-05-02 05:30  to 2018-05-02 05:45,0.045,,
2018-05-02 05:45  to 2018-05-02 06:00,0.034,,
2018-05-02 06:00  to 2018-05-02 06:15,0.025,,
2018-05-02 06:15  to 2018-05-02 06:30,0.124,,
2018-05-02 06:30  to 2018-05-02 06:45,0.128,,
2018-05-02 06:45  to 2018-05-02 07:00,0.019,,
2018-05-02 07:00  to 2018-05-02 07:15,0.041,,
2018-05-02 07:15  to 2018-05-02 07:30,0.193,,
2018-05-02 07:30  to 2018-05-02 07:45,0.136,,
2018-05-02 07:45  to 2018-05-02 08:00,0.008,,
2018-05-02 08:00  to 2018-05-02 08:15,0.049,,
2018-05-02 08:15  to 2018-05-02 08:30,0.041,,
2018-05-02 08:30  to 2018-05-02 08:45,0.000,,
2018-05-02 08:45  to 2018-05-02 09:00,0.000,,
2018-05-02 09:00  to 2018-05-02 09:15,0.000,,
2018-05-02 09:15  to 2018-05-02 09:30,0.000,,
2018-05-02 09:30  to 2018-05-02 09:45,0.000,,
2018-05-02 09:45  to 2018-05-02 10:00,0.000,,
2018-05-02 10:00  to 2018-05-02 10:15,0.000,,
2018-05-02 10:15  to 2018-05-02 10:30,0.009,,
2018-05-02 10:30  to 2018-05-02 10:45,0.001,,
2018-05-02 10:45  to 2018-05-02 11:00,0.000,,
2018-05-02 11:00  to 2018-05-02 11:15,0.000,,
2018-05-02 11:15  to 2018-05-02 11:30,0.000,,
2018-05-02 11:30  to 2018-05-02 11:45,0.000,,
2018-05-02 11:45  to 2018-05-02 12:00,0.000,,
2018-05-02 12:00  to 2018-05-02 12:15,0.000,,
2018-05-02 12:15  to 2018-05-02 12:30,0.000,,
2018-05-02 12:30  to 2018-05-02 12:45,0.000,,
2018-05-02 12:45  to 2018-05-02 13:00,0.000,,
2018-05-02 13:00  to 2018-05-02 13:15,0.000,,
2018-05-02 13:15  to 2018-05-02 13:30,0.005,,
2018-05-02 13:30  to 2018-05-02 13:45,0.050,,
2018-05-02 13:45  to 2018-05-02 14:00,0.035,,
2018-05-02 14:00  to 2018-05-02 14:15,0.001,,
2018-05-02 14:15  to 2018-05-02 14:30,0.000,,
2018-05-02 14:30  to 2018-05-02 14:45,0.135,,
2018-05-02 14:45  to 2018-05-02 15:00,0.139,,
2018-05-02 15:00  to 2018-05-02 15:15,0.027,,
2018-05-02 15:15  to 2018-05-02 15:30,0.221,,
2018-05-02 15:30  to 2018-05-02 15:45,0.335,,
2018-05-02 15:45  to 2018-05-02 16:00,0.201,,
2018-05-02 16:00  to 2018-05-02 16:15,0.125,,
2018-05-02 16:15  to 2018-05-02 16:30,0.301,,
2018-05-02 16:30  to 2018-05-02 16:45,0.289,,
2018-05-02 16:45  to 2018-05-02 17:00,0.079,,
2018-05-02 17:00  to 2018-05-02 17:15,0.019,,
2018-05-02 17:15  to 2018-05-02 17:30,0.012,,
2018-05-02 17:30  to 2018-05-02 17:45,0.017,,
2018-05-02 17:45  to 2018-05-02 18:00,0.006,,
2018-05-02 18:00  to 2018-05-02 18:15,0.089,,
2018-05-02 18:15  to 2018-05-02 18:30,0.301,,
2018-05-02 18:30  to 2018-05-02 18:45,0.322,,
2018-05-02 18:45  to 2018-05-02 19:00,0.307,,
2018-05-02 19:00  to 2018-05-02 19:15,0.144,,
2018-05-02 19:15  to 2018-05-02 19:30,0.175,,
2018-05-02 19:30  to 2018-05-02 19:45,0.139,,
2018-05-02 19:45  to 2018-05-02 20:00,0.145,,
2018-05-02 20:00  to 2018-05-02 20:15,0.165,,
2018-05-02 20:15  to 2018-05-02 20:30,0.083,,
2018-05-02 20:30  to 2018-05-02 20:45,0.045,,
2018-05-02 20:45  to 2018-05-02 21:00,0.028,,
2018-05-02 21:00  to 2018-05-02 21:15,0.052,,
2018-05-02 21:15  to 2018-05-02 21:30,0.033,,
2018-05-02 21:30  to 2018-05-02 21:45,0.027,,
2018-05-02 21:45  to 2018-05-02 22:00,0.041,,
2018-05-02 22:00  to 2018-05-02 22:15,0.058,,
2018-05-02 22:15  to 2018-05-02 22:30,0.030,,
2018-05-02 22:30  to 2018-05-02 22:45,0.029,,
2018-05-02 22:45  to 2018-05-02 23:00,0.051,,
2018-05-02 23:00  to 2018-05-02 23:15,0.038,,
2018-05-02 23:15  to 2018-05-02 23:30,0.028,,
2018-05-02 23:30  to 2018-05-02 23:45,0.029,,
2018-05-02 23:45  to 2018-05-03 00:00,0.056,,

========================================
Interval Blockdata for period starting:, 2018-05-03 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-05-03 00:00  to 2018-05-03 00:15,0.058,,
2018-05-03 00:15  to 2018-05-03 00:30,0.050,,
2018-05-03 00:30  to 2018-05-03 00:45,0.049,,
2018-05-03 00:45  to 2018-05-03 01:00,0.076,,
2018-05-03 01:00  to 2018-05-03 01:15,0.054,,
2018-05-03 01:15  to 2018-05-03 01:30,0.043,,
2018-05-03 01:30  to 2018-05-03 01:45,0.026,,
2018-05-03 01:45  to 2018-05-03 02:00,0.053,,
2018-05-03 02:00  to 2018-05-03 02:15,0.034,,
2018-05-03 02:15  to 2018-05-03 02:30,0.027,,
2018-05-03 02:30  to 2018-05-03 02:45,0.026,,
2018-05-03 02:45  to 2018-05-03 03:00,0.050,,
2018-05-03 03:00  to 2018-05-03 03:15,0.038,,
2018-05-03 03:15  to 2018-05-03 03:30,0.024,,
2018-05-03 03:30  to 2018-05-03 03:45,0.021,,
2018-05-03 03:45  to 2018-05-03 04:00,0.040,,
2018-05-03 04:00  to 2018-05-03 04:15,0.044,,
2018-05-03 04:15  to 2018-05-03 04:30,0.026,,
2018-05-03 04:30  to 2018-05-03 04:45,0.027,,
2018-05-03 04:45  to 2018-05-03 05:00,0.062,,
2018-05-03 05:00  to 2018-05-03 05:15,0.072,,
2018-05-03 05:15  to 2018-05-03 05:30,0.047,,
2018-05-03 05:30  to 2018-05-03 05:45,0.047,,
2018-05-03 05:45  to 2018-05-03 06:00,0.049,,
2018-05-03 06:00  to 2018-05-03 06:15,0.068,,
2018-05-03 06:15  to 2018-05-03 06:30,0.009,,
2018-05-03 06:30  to 2018-05-03 06:45,0.034,,
2018-05-03 06:45  to 2018-05-03 07:00,0.024,,
2018-05-03 07:00  to 2018-05-03 07:15,0.038,,
2018-05-03 07:15  to 2018-05-03 07:30,0.001,,
2018-05-03 07:30  to 2018-05-03 07:45,0.005,,
2018-05-03 07:45  to 2018-05-03 08:00,0.008,,
2018-05-03 08:00  to 2018-05-03 08:15,0.003,,
2018-05-03 08:15  to 2018-05-03 08:30,0.000,,
2018-05-03 08:30  to 2018-05-03 08:45,0.000,,
2018-05-03 08:45  to 2018-05-03 09:00,0.000,,
2018-05-03 09:00  to 2018-05-03 09:15,0.000,,
2018-05-03 09:15  to 2018-05-03 09:30,0.000,,
2018-05-03 09:30  to 2018-05-03 09:45,0.000,,
2018-05-03 09:45  to 2018-05-03 10:00,0.000,,
2018-05-03 10:00  to 2018-05-03 10:15,0.000,,
2018-05-03 10:15  to 2018-05-03 10:30,0.143,,
2018-05-03 10:30  to 2018-05-03 10:45,0.029,,
2018-05-03 10:45  to 2018-05-03 11:00,0.006,,
2018-05-03 11:00  to 2018-05-03 11:15,0.000,,
2018-05-03 11:15  to 2018-05-03 11:30,0.000,,
2018-05-03 11:30  to 2018-05-03 11:45,0.000,,
2018-05-03 11:45  to 2018-05-03 12:00,0.000,,
2018-05-03 12:00  to 2018-05-03 12:15,0.000,,
2018-05-03 12:15  to 2018-05-03 12:30,0.008,,
2018-05-03 12:30  to 2018-05-03 12:45,0.017,,
2018-05-03 12:45  to 2018-05-03 13:00,0.013,,
2018-05-03 13:00  to 2018-05-03 13:15,0.017,,
2018-05-03 13:15  to 2018-05-03 13:30,0.086,,
2018-05-03 13:30  to 2018-05-03 13:45,0.070,,
2018-05-03 13:45  to 2018-05-03 14:00,0.060,,
2018-05-03 14:00  to 2018-05-03 14:15,0.036,,
2018-05-03 14:15  to 2018-05-03 14:30,0.113,,
2018-05-03 14:30  to 2018-05-03 14:45,0.069,,
2018-05-03 14:45  to 2018-05-03 15:00,0.094,,
2018-05-03 15:00  to 2018-05-03 15:15,0.114,,
2018-05-03 15:15  to 2018-05-03 15:30,0.000,,
2018-05-03 15:30  to 2018-05-03 15:45,0.013,,
2018-05-03 15:45  to 2018-05-03 16:00,0.410,,
2018-05-03 16:00  to 2018-05-03 16:15,0.395,,
2018-05-03 16:15  to 2018-05-03 16:30,0.117,,
2018-05-03 16:30  to 2018-05-03 16:45,0.138,,
2018-05-03 16:45  to 2018-05-03 17:00,0.138,,
2018-05-03 17:00  to 2018-05-03 17:15,0.268,,
2018-05-03 17:15  to 2018-05-03 17:30,0.248,,
2018-05-03 17:30  to 2018-05-03 17:45,0.389,,
2018-05-03 17:45  to 2018-05-03 18:00,0.247,,
2018-05-03 18:00  to 2018-05-03 18:15,0.202,,
2018-05-03 18:15  to 2018-05-03 18:30,0.239,,
2018-05-03 18:30  to 2018-05-03 18:45,0.072,,
2018-05-03 18:45  to 2018-05-03 19:00,0.057,,
2018-05-03 19:00  to 2018-05-03 19:15,0.062,,
2018-05-03 19:15  to 2018-05-03 19:30,0.075,,
2018-05-03 19:30  to 2018-05-03 19:45,0.173,,
2018-05-03 19:45  to 2018-05-03 20:00,0.332,,
2018-05-03 20:00  to 2018-05-03 20:15,0.401,,
2018-05-03 20:15  to 2018-05-03 20:30,0.401,,
2018-05-03 20:30  to 2018-05-03 20:45,0.170,,
2018-05-03 20:45  to 2018-05-03 21:00,0.145,,
2018-05-03 21:00  to 2018-05-03 21:15,0.080,,
2018-05-03 21:15  to 2018-05-03 21:30,0.056,,
2018-05-03 21:30  to 2018-05-03 21:45,0.063,,
2018-05-03 21:45  to 2018-05-03 22:00,0.121,,
2018-05-03 22:00  to 2018-05-03 22:15,0.143,,
2018-05-03 22:15  to 2018-05-03 22:30,0.109,,
2018-05-03 22:30  to 2018-05-03 22:45,0.064,,
2018-05-03 22:45  to 2018-05-03 23:00,0.036,,
2018-05-03 23:00  to 2018-05-03 23:15,0.035,,
2018-05-03 23:15  to 2018-05-03 23:30,0.058,,
2018-05-03 23:30  to 2018-05-03 23:45,0.044,,
2018-05-03 23:45  to 2018-05-04 00:00,0.053,,

========================================
Interval Blockdata for period starting:, 2018-05-04 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-05-04 00:00  to 2018-05-04 00:15,0.090,,
2018-05-04 00:15  to 2018-05-04 00:30,0.082,,
2018-05-04 00:30  to 2018-05-04 00:45,0.055,,
2018-05-04 00:45  to 2018-05-04 01:00,0.055,,
2018-05-04 01:00  to 2018-05-04 01:15,0.066,,
2018-05-04 01:15  to 2018-05-04 01:30,0.059,,
2018-05-04 01:30  to 2018-05-04 01:45,0.034,,
2018-05-04 01:45  to 2018-05-04 02:00,0.033,,
2018-05-04 02:00  to 2018-05-04 02:15,0.049,,
2018-05-04 02:15  to 2018-05-04 02:30,0.051,,
2018-05-04 02:30  to 2018-05-04 02:45,0.033,,
2018-05-04 02:45  to 2018-05-04 03:00,0.033,,
2018-05-04 03:00  to 2018-05-04 03:15,0.051,,
2018-05-04 03:15  to 2018-05-04 03:30,0.047,,
2018-05-04 03:30  to 2018-05-04 03:45,0.028,,
2018-05-04 03:45  to 2018-05-04 04:00,0.030,,
2018-05-04 04:00  to 2018-05-04 04:15,0.049,,
2018-05-04 04:15  to 2018-05-04 04:30,0.063,,
2018-05-04 04:30  to 2018-05-04 04:45,0.061,,
2018-05-04 04:45  to 2018-05-04 05:00,0.057,,
2018-05-04 05:00  to 2018-05-04 05:15,0.068,,
2018-05-04 05:15  to 2018-05-04 05:30,0.075,,
2018-05-04 05:30  to 2018-05-04 05:45,0.045,,
2018-05-04 05:45  to 2018-05-04 06:00,0.031,,
2018-05-04 06:00  to 2018-05-04 06:15,0.006,,
2018-05-04 06:15  to 2018-05-04 06:30,0.064,,
2018-05-04 06:30  to 2018-05-04 06:45,0.075,,
2018-05-04 06:45  to 2018-05-04 07:00,0.015,,
2018-05-04 07:00  to 2018-05-04 07:15,0.090,,
2018-05-04 07:15  to 2018-05-04 07:30,0.104,,
2018-05-04 07:30  to 2018-05-04 07:45,0.080,,
2018-05-04 07:45  to 2018-05-04 08:00,0.074,,
2018-05-04 08:00  to 2018-05-04 08:15,0.089,,
2018-05-04 08:15  to 2018-05-04 08:30,0.016,,
2018-05-04 08:30  to 2018-05-04 08:45,0.000,,
2018-05-04 08:45  to 2018-05-04 09:00,0.000,,
2018-05-04 09:00  to 2018-05-04 09:15,0.000,,
2018-05-04 09:15  to 2018-05-04 09:30,0.000,,
2018-05-04 09:30  to 2018-05-04 09:45,0.000,,
2018-05-04 09:45  to 2018-05-04 10:00,0.000,,
2018-05-04 10:00  to 2018-05-04 10:15,0.000,,
2018-05-04 10:15  to 2018-05-04 10:30,0.000,,
2018-05-04 10:30  to 2018-05-04 10:45,0.000,,
2018-05-04 10:45  to 2018-05-04 11:00,0.000,,
2018-05-04 11:00  to 2018-05-04 11:15,0.000,,
2018-05-04 11:15  to 2018-05-04 11:30,0.000,,
2018-05-04 11:30  to 2018-05-04 11:45,0.000,,
2018-05-04 11:45  to 2018-05-04 12:00,0.000,,
2018-05-04 12:00  to 2018-05-04 12:15,0.000,,
2018-05-04 12:15  to 2018-05-04 12:30,0.000,,
2018-05-04 12:30  to 2018-05-04 12:45,0.000,,
2018-05-04 12:45  to 2018-05-04 13:00,0.000,,
2018-05-04 13:00  to 2018-05-04 13:15,0.000,,
2018-05-04 13:15  to 2018-05-04 13:30,0.000,,
2018-05-04 13:30  to 2018-05-04 13:45,0.000,,
2018-05-04 13:45  to 2018-05-04 14:00,0.000,,
2018-05-04 14:00  to 2018-05-04 14:15,0.000,,
2018-05-04 14:15  to 2018-05-04 14:30,0.000,,
2018-05-04 14:30  to 2018-05-04 14:45,0.000,,
2018-05-04 14:45  to 2018-05-04 15:00,0.000,,
2018-05-04 15:00  to 2018-05-04 15:15,0.001,,
2018-05-04 15:15  to 2018-05-04 15:30,0.017,,
2018-05-04 15:30  to 2018-05-04 15:45,0.005,,
2018-05-04 15:45  to 2018-05-04 16:00,0.001,,
2018-05-04 16:00  to 2018-05-04 16:15,0.002,,
2018-05-04 16:15  to 2018-05-04 16:30,0.000,,
2018-05-04 16:30  to 2018-05-04 16:45,0.014,,
2018-05-04 16:45  to 2018-05-04 17:00,0.149,,
